"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IVMYKPA9","bookSection","2016","Kohavi, Ron; Longbotham, Roger","Online Controlled Experiments and A/B Testing","Encyclopedia of Machine Learning and Data Mining","978-1-4899-7502-7","","","https://doi.org/10.1007/978-1-4899-7502-7_891-1","The Internet connectivity of client software (e.g. , apps running on phones and PCs), websites, and online services provide an unprecedented opportunity to evaluate ideas quickly using controlled experiments, also called A/B tests, split tests, randomized experiments, control/treatment tests, and online field experiments. Unlike most data mining techniques for finding correlational patterns, controlled experiments allow establishing a causal relationship with high probability. Experimenters can utilize the scientific method to form a hypothesis of the form “If a specific change is introduced, will it improve key metrics?” and evaluate it with real users.The theory of a controlled experiment dates back to Sir Ronald A. Fisher’s experiments at the Rothamsted Agricultural Experimental Station in England in the 1920s, and the topic of offline experiments is well developed in Statistics (Box et al., Statistics for experimenters: design, innovation, and discovery. Wiley, Hoboken, 2005). Online-controlled experiments started to be used in the late 1990s with the growth of the Internet. Today, many large sites, including Amazon, Bing, Facebook, Google, LinkedIn, and Yahoo!, run thousands to tens of thousands of experiments each year testing user interface (UI) changes, enhancements to algorithms (search, ads, personalization, recommendation, etc.), changes to apps, content management system, etc. Online-controlled experiments are now considered an indispensable tool, and their use is growing for startups and smaller websites. Controlled experiments are especially useful in combination with Agile software development (Martin, Clean code: a handbook of Agile software craftsmanship. Prentice Hall, Upper Saddle River, 2008; Rubin, Essential scrum: a practical guide to the most popular Agile process. Addison-Wesley Professional, Upper Saddle River, 2012), Steve Blank’s Customer Development process (Blank, The four steps to the epiphany: successful strategies for products that win. Cafepress.com., 2005), and MVPs (minimum viable products) popularized by Eric Ries’s Lean Startup (Ries, The lean startup: how today’s entrepreneurs use continuous innovation to create radically successful businesses. Crown Business, New York, 2011).","2016","2021-01-22 10:28:04","2021-01-22 10:28:04","2021-01-22 10:28:04","1-8","","","","","","","","","","","Springer US","Boston, MA","en","","","","","Springer Link","","DOI: 10.1007/978-1-4899-7502-7_891-1","","C:\Users\wouterkok\Zotero\storage\TH5465MG\Kohavi and Longbotham - 2016 - Online Controlled Experiments and AB Testing.pdf","","","Agile Software Development; Analysis Unit; Major League Baseball; Split Test; User Metrics","Sammut, Claude; Webb, Geoffrey I.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WDI9QRJ","conferencePaper","2018","Issa Mattos, David; Dmitriev, Pavel; Fabijan, Aleksander; Bosch, Jan; Holmström Olsson, Helena","An Activity and Metric Model for Online Controlled Experiments","Product-Focused Software Process Improvement","978-3-030-03673-7","","10.1007/978-3-030-03673-7_14","","Accurate prioritization of efforts in product and services development is critical to the success of every company. Online controlled experiments, also known as A/B tests, enable software companies to establish causal relationships between changes in their systems and the movements in the metrics. By experimenting, product development can be directed towards identifying and delivering value. Previous research stresses the need for data-driven development and experimentation. However, the level of granularity in which existing models explain the experimentation process is neither sufficient, in terms of details, nor scalable, in terms of how to increase number and run different types of experiments, in an online setting. Based on a case study of multiple products running online controlled experiments at Microsoft, we provide an experimentation framework composed of two detailed experimentation models focused on two main aspects; the experimentation activities and the experimentation metrics. This work intends to provide guidelines to companies and practitioners on how to set and organize experimentation activities for running trustworthy online controlled experiments.","2018","2021-01-22 10:28:16","2021-01-22 10:28:16","","182-198","","","","","","","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\BCIE8E6W\Issa Mattos et al. - 2018 - An Activity and Metric Model for Online Controlled.pdf","","","A/B tests; Data-driven development; Online controlled experiments","Kuhrmann, Marco; Schneider, Kurt; Pfahl, Dietmar; Amasaki, Sousuke; Ciolkowski, Marcus; Hebig, Regina; Tell, Paolo; Klünder, Jil; Küpper, Steffen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JG6MCBGF","bookSection","2015","Hofmann, Katja","Online Experimentation for Information Retrieval","Information Retrieval: 8th Russian Summer School, RuSSIR 2014, Nizhniy Novgorod, Russia, August 18-22, 2014, Revised Selected Papers","978-3-319-25485-2","","","https://doi.org/10.1007/978-3-319-25485-2_2","Online experimentation for information retrieval (IR) focuses on insights that can be gained from user interactions with IR systems, such as web search engines. The most common form of online experimentation, A/B testing, is widely used in practice, and has helped sustain continuous improvement of the current generation of these systems.As online experimentation is taking a more and more central role in IR research and practice, new techniques are being developed to address, e.g., questions regarding the scale and fidelity of experiments in online settings. This paper gives an overview of the currently available tools. This includes techniques that are already in wide use, such as A/B testing and interleaved comparisons, as well as techniques that have been developed more recently, such as bandit approaches for online learning to rank.This paper summarizes and connects the wide range of techniques and insights that have been developed in this field to date. It concludes with an outlook on open questions and directions for ongoing and future research.","2015","2021-01-22 10:28:30","2021-01-22 10:28:30","2021-01-22 10:28:30","21-41","","","","","","","Communications in Computer and Information Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","DOI: 10.1007/978-3-319-25485-2_2","","C:\Users\wouterkok\Zotero\storage\UZGBA8DV\Hofmann - 2015 - Online Experimentation for Information Retrieval.pdf","","","A/B testing; Contextual bandits; Counterfactual analysis; Dueling bandits; Experiment design; Interleaved comparison; Online evaluation; Online learning to rank","Braslavski, Pavel; Karpov, Nikolay; Worring, Marcel; Volkovich, Yana; Ignatov, Dmitry I.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LDC3FLQ7","conferencePaper","2019","Holmström Olsson, Helena; Bosch, Jan","Data Driven Development: Challenges in Online, Embedded and On-Premise Software","Product-Focused Software Process Improvement","978-3-030-35333-9","","10.1007/978-3-030-35333-9_36","","For more than a decade, data driven development has attracted attention as one of the most powerful means to improve effectiveness and ensure value delivery to customers. In online companies, controlled experimentation is the primary technique to measure how customers respond to variants of deployed software. In B2B companies, an interest for data driven development is rapidly emerging and experiments are run on selected instances of the system or as comparisons of previously computed data to ensure quality, improve configurations and explore new value propositions. Although the adoption of data driven development is challenging in general, it is especially so for embedded systems companies and for companies developing on-premise software solutions. Due to complex systems with hardware dependencies, safety-critical functionality and strict regulations, these companies have longer development cycles, less frequent deployments and limited access to data. In this paper, and based on multi-case study research, we explore the specific challenges that embedded systems companies and companies developing on-premise solutions experience when adopting data driven development practices. The contribution of the paper is two-fold. First, we provide empirical evidence in which we identify the key challenges that embedded systems and on-premise software solutions companies experience as they evolve through the process of adopting data driven development practices. Second, we define the key focus areas that these companies need to address for evolving their data driven development adoption process .","2019","2021-01-22 10:28:40","2021-01-22 10:28:40","","515-527","","","","","","Data Driven Development","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\L5YKUIES\Holmström Olsson and Bosch - 2019 - Data Driven Development Challenges in Online, Emb.pdf","","","Adoption process; Challenges; Data driven development; Embedded systems; On-premise solutions; Online software","Franch, Xavier; Männistö, Tomi; Martínez-Fernández, Silverio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5DJKM5P","conferencePaper","2016","Koukouvis, Kostantinos; Cubero, Roberto Alcañiz; Pelliccione, Patrizio","A/B Testing in E-commerce Sales Processes","Software Engineering for Resilient Systems","978-3-319-45892-2","","10.1007/978-3-319-45892-2_10","","E-commerce has traditionally been a field where online controlled experiments, such as A/B testing, take place. Most of these experiments focus on evaluating the front-end of the application and specifically different visual aspects, e.g. creating variations of the layouts, fonts, colors of the site, etc. In this paper we want to experiment whether A/B testing can be used to evaluate e-commerce sales processes and to improve the resilience of these processes. To achieve this goal we developed a tool in collaboration with a company, called Sonician AB, which is focused on marketing automation. The tool has been designed to empower business owners with a virtual assistant able to help customers understanding their needs and making decisions while purchasing products or services. The tool has been evaluated within the company and instantiated in two different business flow cases. Two experiments under real-life conditions show promising results. The paper concludes with lessons learned and a set of guidelines designed to help companies with interest of conducting similar experiments.","2016","2021-01-22 10:28:47","2021-01-22 10:28:47","","133-148","","","","","","","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\UY672JQP\Koukouvis et al. - 2016 - AB Testing in E-commerce Sales Processes.pdf","","","Business Owner; Database Module; Decision Assistant; Sales Process; Visual Aspect","Crnkovic, Ivica; Troubitsyna, Elena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S83H7HWW","conferencePaper","2021","Green, Rolf; Bosch, Jan; Holmström Olsson, Helena","Autonomously Improving Systems in Industry: A Systematic Literature Review","Software Business","978-3-030-67292-8","","10.1007/978-3-030-67292-8_3","","A significant amount of research effort is put into studying machine learning (ML) and deep learning (DL) technologies. Real-world ML applications help companies to improve products and automate tasks such as classification, image recognition and automation. However, a traditional “fixed” approach where the system is frozen before deployment leads to a sub-optimal system performance. Systems autonomously experimenting with and improving their own behavior and performance could improve business outcomes but we need to know how this could actually work in practice. While there is some research on autonomously improving systems, the focus on the concepts and theoretical algorithms. However, less research is focused on empirical industry validation of the proposed theory. Empirical validations are usually done through simulations or by using synthetic or manually alteration of datasets. The contribution of this paper is twofold. First, we conduct a systematic literature review in which we focus on papers describing industrial deployments of autonomously improving systems and their real-world applications. Secondly, we identify open research questions and derive a model that classifies the level of autonomy based on our findings in the literature review.","2021","2021-01-22 10:28:56","2021-01-22 10:28:56","","30-45","","","","","","Autonomously Improving Systems in Industry","Lecture Notes in Business Information Processing","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\WH9ELB7V\Green et al. - 2021 - Autonomously Improving Systems in Industry A Syst.pdf","","","AI engineering; Autonomously improving systems; Empirical validation; Industrial application; Machine learning","Klotins, Eriks; Wnuk, Krzysztof","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FWFQCHNJ","journalArticle","2020","Ros, Rasmus; Hammar, Mikael","Data-driven software design with Constraint Oriented Multi-variate Bandit Optimization (COMBO)","Empirical Software Engineering","","1573-7616","10.1007/s10664-020-09856-1","https://doi.org/10.1007/s10664-020-09856-1","Software design in e-commerce can be improved with user data through controlled experiments (i.e. A/B tests) to better meet user needs. Machine learning-based algorithmic optimization techniques extends the approach to large number of variables to personalize software to different user needs. So far the optimization techniques has only been applied to optimize software of low complexity, such as colors and wordings of text.","2020-09-01","2021-01-22 10:29:06","2021-01-22 10:29:06","2021-01-22 10:29:06","3841-3872","","5","25","","Empir Software Eng","","","","","","","","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\YT7CKUSF\Ros and Hammar - 2020 - Data-driven software design with Constraint Orient.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4HQM98Q","journalArticle","2009","Kohavi, Ron; Longbotham, Roger; Sommerfield, Dan; Henne, Randal M.","Controlled experiments on the web: survey and practical guide","Data Mining and Knowledge Discovery","","1573-756X","10.1007/s10618-008-0114-1","https://doi.org/10.1007/s10618-008-0114-1","The web provides an unprecedented opportunity to evaluate ideas quickly using controlled experiments, also called randomized experiments, A/B tests (and their generalizations), split tests, Control/Treatment tests, MultiVariable Tests (MVT) and parallel flights. Controlled experiments embody the best scientific design for establishing a causal relationship between changes and their influence on user-observable behavior. We provide a practical guide to conducting online experiments, where end-users can help guide the development of features. Our experience indicates that significant learning and return-on-investment (ROI) are seen when development teams listen to their customers, not to the Highest Paid Person’s Opinion (HiPPO). We provide several examples of controlled experiments with surprising results. We review the important ingredients of running controlled experiments, and discuss their limitations (both technical and organizational). We focus on several areas that are critical to experimentation, including statistical power, sample size, and techniques for variance reduction. We describe common architectures for experimentation systems and analyze their advantages and disadvantages. We evaluate randomization and hashing techniques, which we show are not as simple in practice as is often assumed. Controlled experiments typically generate large amounts of data, which can be analyzed using data mining techniques to gain deeper understanding of the factors influencing the outcome of interest, leading to new hypotheses and creating a virtuous cycle of improvements. Organizations that embrace controlled experiments with clear evaluation criteria can evolve their systems with automated optimizations and real-time analyses. Based on our extensive practical experience with multiple systems and organizations, we share key lessons that will help practitioners in running trustworthy controlled experiments.","2009-02-01","2021-01-22 10:29:12","2021-01-22 10:29:12","2021-01-22 10:29:12","140-181","","1","18","","Data Min Knowl Disc","Controlled experiments on the web","","","","","","","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\VZGANIGU\Kohavi et al. - 2009 - Controlled experiments on the web survey and prac.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHP549FF","journalArticle","2019","Firmenich, Sergio; Garrido, Alejandra; Grigera, Julián; Rivero, José Matías; Rossi, Gustavo","Usability improvement through A/B testing and refactoring","Software Quality Journal","","1573-1367","10.1007/s11219-018-9413-y","https://doi.org/10.1007/s11219-018-9413-y","Usability evaluation is an essential task in web application development. There have been several attempts to integrate user-centered design with agile methods, but it is hard to synchronize their practices. User testing is very valuable to learn from feedback of actual use, but it remains expensive to find and solve usability problems. Furthermore, the high cost of usability evaluation forces small/medium-sized companies to trust the first solution applied, without actually testing the success of the solution or considering a possible regression in usability, as could be highlighted by an iterative testing method. In this article, we advocate for a usability improvement cycle oriented by user feedback, and compatible with an agile development process. We propose an iterative method supported by a toolkit that allows usability experts to design user tests, run them remotely, analyze results, and assess alternative solutions to usability problems similarly to A/B testing. Each solution is created by applying client-side web refactorings, i.e., changes to the web pages in the client which are meant to improve usability. The main benefit of our approach is that it reduces the overall cost of user testing and particularly, A/B testing, by applying refactorings to create alternative solutions without modifying the application’s server code. By making it affordable for usability experts to apply the method in parallel with the development cycle, we aim to encourage them to incorporate user feedback and try different ideas to discover the best-performing solution in terms of the metrics of interest.","2019-03-01","2021-01-22 10:29:17","2021-01-22 10:29:17","2021-01-22 10:29:17","203-240","","1","27","","Software Qual J","","","","","","","","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\L6V7Z5VP\Firmenich et al. - 2019 - Usability improvement through AB testing and refa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LHY9FXU9","conferencePaper","2018","Mattos, David Issa; Mårtensson, Erling; Bosch, Jan; Olsson, Helena Holmström","Optimization Experiments in the Continuous Space","Search-Based Software Engineering","978-3-319-99241-9","","10.1007/978-3-319-99241-9_16","","Online controlled experiments are extensively used by web-facing companies to validate and optimize their systems, providing a competitive advantage in their business. As the number of experiments scale, companies aim to invest their experimentation resources in larger feature changes and leave the automated techniques to optimize smaller features. Optimization experiments in the continuous space are encompassed in the many-armed bandits class of problems. Although previous research provides algorithms for solving this class of problems, these algorithms were not implemented in real-world online experimentation problems and do not consider the application constraints, such as time to compute a solution, selection of a best arm and the estimation of the mean-reward function. This work discusses the online experiments in context of the many-armed bandits class of problems and provides three main contributions: (1) an algorithm modification to include online experiments constraints, (2) implementation of this algorithm in an industrial setting in collaboration with Sony Mobile, and (3) statistical evidence that supports the modification of the algorithm for online experiments scenarios. These contributions support the relevance of the LG-HOO algorithm in the context of optimization experiments and show how the algorithm can be used to support continuous optimization of online systems in stochastic scenarios.","2018","2021-01-22 10:29:22","2021-01-22 10:29:22","","293-308","","","","","","","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\8SU6TIXE\Mattos et al. - 2018 - Optimization Experiments in the Continuous Space.pdf","","","Continuous-space optimization; Infinitely many-armed bandits; Multi-armed bandits; Online experiments","Colanzi, Thelma Elita; McMinn, Phil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AIT3NMUR","bookSection","2009","Cámara, Javier; Kobsa, Alfred","Facilitating Controlled Tests of Website Design Changes Using Aspect-Oriented Software Development and Software Product Lines","Transactions on Large-Scale Data- and Knowledge-Centered Systems I","978-3-642-03722-1","","","https://doi.org/10.1007/978-3-642-03722-1_5","Controlled online experiments in which envisaged changes to a website are first tested live with a small subset of site visitors have proven to predict the effects of these changes quite accurately. However, these experiments often require expensive infrastructure and are costly in terms of development effort. This paper advocates a systematic approach to the design and implementation of such experiments in order to overcome the aforementioned drawbacks by making use of Aspect-Oriented Software Development and Software Product Lines.","2009","2021-01-22 10:29:25","2021-01-22 10:29:25","2021-01-22 10:29:25","116-135","","","","","","","Lecture Notes in Computer Science","","","","Springer","Berlin, Heidelberg","en","","","","","Springer Link","","DOI: 10.1007/978-3-642-03722-1_5","","C:\Users\wouterkok\Zotero\storage\W2URTW3H\Cámara and Kobsa - 2009 - Facilitating Controlled Tests of Website Design Ch.pdf","","","Logical Expression; Online Test; Shopping Cart; Software Product Line; User Assignment","Hameurlain, Abdelkader; Küng, Josef; Wagner, Roland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GNIQTME","bookSection","2019","Hopfgartner, Frank; Balog, Krisztian; Lommatzsch, Andreas; Kelly, Liadh; Kille, Benjamin; Schuth, Anne; Larson, Martha","Continuous Evaluation of Large-Scale Information Access Systems: A Case for Living Labs","Information Retrieval Evaluation in a Changing World: Lessons Learned from 20 Years of CLEF","978-3-030-22948-1","","","https://doi.org/10.1007/978-3-030-22948-1_21","A/B testing is currently being increasingly adopted for the evaluation of commercial information access systems with a large user base since it provides the advantage of observing the efficiency and effectiveness of information access systems under real conditions. Unfortunately, unless university-based researchers closely collaborate with industry or develop their own infrastructure or user base, they cannot validate their ideas in live settings with real users. Without online testing opportunities open to the research communities, academic researchers are unable to employ online evaluation on a larger scale. This means that they do not get feedback for their ideas and cannot advance their research further. Businesses, on the other hand, miss the opportunity to have higher customer satisfaction due to improved systems. In addition, users miss the chance to benefit from an improved information access system. In this chapter, we introduce two evaluation initiatives at CLEF, NewsREEL and Living Labs for IR (LL4IR), that aim to address this growing “evaluation gap” between academia and industry. We explain the challenges and discuss the experiences organizing theses living labs.","2019","2021-01-22 10:29:28","2021-01-22 10:29:28","2021-01-22 10:29:28","511-543","","","","","","Continuous Evaluation of Large-Scale Information Access Systems","The Information Retrieval Series","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","DOI: 10.1007/978-3-030-22948-1_21","","C:\Users\wouterkok\Zotero\storage\QRI6UK47\Hopfgartner et al. - 2019 - Continuous Evaluation of Large-Scale Information A.pdf","","","","Ferro, Nicola; Peters, Carol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQAL22NC","bookSection","2011","Habash, Nizar; Olive, Joseph; Christianson, Caitlin; McCary, John","Machine Translation from Text","Handbook of Natural Language Processing and Machine Translation: DARPA Global Autonomous Language Exploitation","978-1-4419-7713-7","","","https://doi.org/10.1007/978-1-4419-7713-7_2","Machine translation (MT) from text, the topic of this chapter, is perhaps the heart of the GALE project. Beyond being a well defined application that stands on its own, MT from text is the link between the automatic speech recognition component and the distillation component. The focus of MT in GALE is on translating from Arabic or Chinese to English. The three languages represent a wide range of linguistic diversity and make the GALE MT task rather challenging and exciting.","2011","2021-01-22 10:29:31","2021-01-22 10:29:31","2021-01-22 10:29:31","133-397","","","","","","","","","","","Springer","New York, NY","en","","","","","Springer Link","","DOI: 10.1007/978-1-4419-7713-7_2","","C:\Users\wouterkok\Zotero\storage\UR8SQC4N\Habash et al. - 2011 - Machine Translation from Text.pdf","","","","Olive, Joseph; Christianson, Caitlin; McCary, John","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXHA78B3","conferencePaper","2009","Cámara, Javier; Kobsa, Alfred","Facilitating Controlled Tests of Website Design Changes: A Systematic Approach","Web Engineering","978-3-642-02818-2","","10.1007/978-3-642-02818-2_30","","Controlled online experiments in which envisaged changes to a web site are first tested live with a small subset of site visitors have proven to predict the effects of these changes quite accurately. However, these experiments often require expensive infrastructure and are costly in terms of development effort. This paper advocates a systematic approach to the design and implementation of such experiments in order to overcome the aforementioned drawbacks by making use of Aspect-Oriented Software Development and Software Product Lines.","2009","2021-01-22 10:29:34","2021-01-22 10:29:34","","370-378","","","","","","Facilitating Controlled Tests of Website Design Changes","Lecture Notes in Computer Science","","","","Springer","Berlin, Heidelberg","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\555XV5PW\Cámara and Kobsa - 2009 - Facilitating Controlled Tests of Website Design Ch.pdf","","","Aspect Code; Directly Reusable; Online Test; Shopping Cart; Software Product Line","Gaedke, Martin; Grossniklaus, Michael; Díaz, Oscar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZS2J656D","bookSection","2016","Kanoulas, Evangelos","A Short Survey on Online and Offline Methods for Search Quality Evaluation","Information Retrieval: 9th Russian Summer School, RuSSIR 2015, Saint Petersburg, Russia, August 24-28, 2015, Revised Selected Papers","978-3-319-41718-9","","","https://doi.org/10.1007/978-3-319-41718-9_3","Evaluation has always been the cornerstone of scientific development. Scientists come up with hypotheses (models) to explain physical phenomena, and validate these models by comparing their output to observations in nature. A scientific field consists then merely by a collection of hypotheses that could not been disproved (yet) when compared to nature. Evaluation plays the exact key role in the field of information retrieval. Researchers and practitioners develop models to explain the relation between an information need expressed by a person and information contained in available resources, and test these models by comparing their outcomes to collections of observations.This article is a short survey on methods, measures, and designs used in the field of Information Retrieval to evaluate the quality of search algorithms (aka the implementation of a model) against collections of observations. The phrase “search quality” has more than one interpretations, however here I will only discuss one of these interpretations, the effectiveness of a search algorithm to find the information requested by a user. There are two types of collections of observations used for the purpose of evaluation: (a) relevance annotations, and (b) observable user behaviour. I will call the evaluation framework based on the former a collection-based evaluation, while the one based on the latter an in-situ evaluation.This survey is far from complete; it only presents my personal viewpoint on the recent developments in the field.","2016","2021-01-22 10:29:37","2021-01-22 10:29:37","2021-01-22 10:29:37","38-87","","","","","","","Communications in Computer and Information Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","DOI: 10.1007/978-3-319-41718-9_3","","C:\Users\wouterkok\Zotero\storage\PBFATJAW\Kanoulas - 2016 - A Short Survey on Online and Offline Methods for S.pdf","","","Implicit Feedback; Mouse Movement; Relevance Judgment; Search Engine; Test Collection","Braslavski, Pavel; Markov, Ilya; Pardalos, Panos; Volkovich, Yana; Ignatov, Dmitry I.; Koltsov, Sergei; Koltsova, Olessia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9EBL8HI","conferencePaper","2015","Abdallah, Tarek Amr; de La Iglesia, Beatriz","URL-Based Web Page Classification: With n-Gram Language Models","Knowledge Discovery, Knowledge Engineering and Knowledge Management","978-3-319-25840-9","","10.1007/978-3-319-25840-9_2","","There are some situations these days in which it is important to have an efficient and reliable classification of a web-page from the information contained in the Uniform Resource Locator (URL) only, without the need to visit the page itself. For example, a social media website may need to quickly identify status updates linking to malicious websites to block them. The URL is very concise, and may be composed of concatenated words so classification with only this information is a very challenging task. Methods proposed for this task, for example, the all-grams approach which extracts all possible sub-strings as features, provide reasonable accuracy but do not scale well to large datasets.We have recently proposed a new method for URL-based web page classification. We have introduced an n-gram language model for this task as a method that provides competitive accuracy and scalability to larger datasets. Our method allows for the classification of new URLs with unseen sub-sequences. In this paper we extend our presentation and include additional results to validate the proposed approach. We explain the parameters associated with the n-gram language model and test their impact on the models produced. Our results show that our method is competitive in terms of accuracy with the best known methods but also scales well for larger datasets.","2015","2021-01-22 10:29:39","2021-01-22 10:29:39","","19-33","","","","","","URL-Based Web Page Classification","Communications in Computer and Information Science","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\78RKZNEB\Abdallah and de La Iglesia - 2015 - URL-Based Web Page Classification With n-Gram Lan.pdf","","","Information retrieval; Language models; Machine learning; Web classification; Web mining","Fred, Ana; Dietz, Jan L. G.; Aveiro, David; Liu, Kecheng; Filipe, Joaquim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WREPM7VZ","journalArticle","2016","Canfora, Gerardo; Visaggio, Corrado Aaron","A set of features to detect web security threats","Journal of Computer Virology and Hacking Techniques","","2263-8733","10.1007/s11416-016-0266-2","https://doi.org/10.1007/s11416-016-0266-2","The increasing growth of malicious websites and systems for distributing malware through websites is making it urgent the adoption of effective techniques for timely detection of web security threats. Current mechanisms may exhibit some limitations, mainly concerning the amount of resources required, and a low true positives rate for zero-day attacks. With this paper, we propose and validate a set of features extracted from the content and the structure of webpages, which could be used as indicators of web security threats. The features are used for building a predictor, based on five machine learning algorithms, which is applied to classify unknown web applications. The experimentation demonstrated that the proposed set of features is able to correctly classify malicious web sites with a high level of precision, corresponding to 0.84 in the best case, and recall corresponding to 0.89 in the best case. The classifiers reveal to be successful also with zero day attacks.","2016-11-01","2021-01-22 10:29:43","2021-01-22 10:29:43","2021-01-22 10:29:43","243-261","","4","12","","J Comput Virol Hack Tech","","","","","","","","en","","","","","Springer Link","","","","C:\Users\wouterkok\Zotero\storage\97JMQN8S\Canfora and Visaggio - 2016 - A set of features to detect web security threats.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTIUDR4E","bookSection","2020","Sabou, Marta; Winkler, Dietmar; Biffl, Stefan","Empirical Software Engineering Experimentation with Human Computation","Contemporary Empirical Methods in Software Engineering","978-3-030-32489-6","","","https://doi.org/10.1007/978-3-030-32489-6_7","Empirical software engineering (ESE) focuses on gathering evidence through measurements and experiments involving humans and software systems (software products, processes, and resources). While empirical studies often include considerable human effort for study planning, execution, and data analysis, human computation (HC) methods, such as crowdsourcing, are increasingly used to address human input intensive tasks in software engineering and beyond. Therefore, in this chapter, we explore the use of HC techniques to support ESE experiments. We address researchers from both research communities and provide (1) introductory notions into both fields, (2) an analysis of ESE experiment requirements and HC capabilities that could match those, and (3) a concrete example of an ESE experiment that compares the effects of using HC in software inspection with respect to a traditional inspection process preformed using pen and paper. Our focus is on software inspection for detecting defects in software engineering models (namely, extended entity relationship models). This chapter will enable ESE researchers to apply HC in their work and HC researchers to explore ESE as a new application area to further improve their methods and tools.","2020","2021-01-22 10:29:45","2021-01-22 10:29:45","2021-01-22 10:29:45","173-215","","","","","","","","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","DOI: 10.1007/978-3-030-32489-6_7","","C:\Users\wouterkok\Zotero\storage\8NRWF2X6\Sabou et al. - 2020 - Empirical Software Engineering Experimentation wit.pdf","","","Crowdsourcing; Experiment data collection; Experimentation; Human computation","Felderer, Michael; Travassos, Guilherme Horta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
